[Epoch 0]	Learning rate: 1.00e-4
[65600/80000]	[MSE: 0.0000450424]	31.3+6.1s
[67200/80000]	[MSE: 0.0000450313]	30.1+6.1s
[68800/80000]	[MSE: 0.0000449941]	30.0+6.1s
[70400/80000]	[MSE: 0.0000450140]	30.5+6.2s
[72000/80000]	[MSE: 0.0000450368]	30.7+6.2s
[73600/80000]	[MSE: 0.0000450363]	30.8+6.2s
[75200/80000]	[MSE: 0.0000450510]	30.7+6.2s
[76800/80000]	[MSE: 0.0000450662]	30.7+6.3s
[78400/80000]	[MSE: 0.0000450622]	30.7+6.2s
[80000/80000]	[MSE: 0.0000450582]	30.6+6.3s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.513 (Best: 30.513 @self.epoch 83)
Forward: 191.88s

Saving...
Total: 192.15s

[Epoch 83]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000443884]	31.6+6.2s
[3200/80000]	[MSE: 0.0000454298]	31.7+6.0s
[4800/80000]	[MSE: 0.0000446828]	30.5+6.0s
[6400/80000]	[MSE: 0.0000445168]	30.2+6.1s
[8000/80000]	[MSE: 0.0000446561]	30.1+6.0s
[9600/80000]	[MSE: 0.0000448266]	30.1+6.0s
[11200/80000]	[MSE: 0.0000448844]	30.2+6.1s
[12800/80000]	[MSE: 0.0000449444]	30.1+6.0s
[14400/80000]	[MSE: 0.0000450441]	30.1+6.1s
[16000/80000]	[MSE: 0.0000450024]	30.1+6.0s
[17600/80000]	[MSE: 0.0000448306]	30.1+6.0s
[19200/80000]	[MSE: 0.0000450406]	31.1+6.1s
[20800/80000]	[MSE: 0.0000450429]	31.8+6.2s
[22400/80000]	[MSE: 0.0000451010]	30.8+6.3s
[24000/80000]	[MSE: 0.0000451418]	30.6+6.3s
[25600/80000]	[MSE: 0.0000450565]	30.2+6.2s
[27200/80000]	[MSE: 0.0000450665]	30.8+6.2s
[28800/80000]	[MSE: 0.0000450180]	30.7+6.3s
[30400/80000]	[MSE: 0.0000451078]	30.6+6.1s
[32000/80000]	[MSE: 0.0000450951]	30.7+6.2s
[33600/80000]	[MSE: 0.0000450990]	30.6+6.3s
[35200/80000]	[MSE: 0.0000450525]	30.4+6.0s
[36800/80000]	[MSE: 0.0000450620]	30.2+6.0s
[38400/80000]	[MSE: 0.0000451102]	30.1+6.0s
[40000/80000]	[MSE: 0.0000450602]	30.2+6.0s
[41600/80000]	[MSE: 0.0000450870]	30.3+6.0s
[43200/80000]	[MSE: 0.0000450311]	30.3+6.0s
[44800/80000]	[MSE: 0.0000449874]	30.4+6.0s
[46400/80000]	[MSE: 0.0000449991]	31.3+6.2s
[48000/80000]	[MSE: 0.0000449310]	31.9+6.1s
[49600/80000]	[MSE: 0.0000449323]	31.8+6.2s
[51200/80000]	[MSE: 0.0000449044]	31.8+6.2s
[52800/80000]	[MSE: 0.0000448897]	31.9+6.0s
[54400/80000]	[MSE: 0.0000449179]	31.9+6.0s
[56000/80000]	[MSE: 0.0000449629]	31.7+6.0s
[57600/80000]	[MSE: 0.0000449886]	30.1+6.0s
[59200/80000]	[MSE: 0.0000449806]	30.1+6.0s
[60800/80000]	[MSE: 0.0000449394]	30.5+6.1s
[62400/80000]	[MSE: 0.0000448994]	30.7+6.0s
[64000/80000]	[MSE: 0.0000448896]	30.8+6.1s
[65600/80000]	[MSE: 0.0000449259]	30.7+6.1s
[67200/80000]	[MSE: 0.0000449570]	30.8+6.3s
[68800/80000]	[MSE: 0.0000449688]	30.8+6.3s
[70400/80000]	[MSE: 0.0000449606]	30.8+6.3s
[72000/80000]	[MSE: 0.0000449464]	30.9+6.4s
[73600/80000]	[MSE: 0.0000449374]	30.8+6.3s
[75200/80000]	[MSE: 0.0000449792]	30.6+6.1s
[76800/80000]	[MSE: 0.0000449855]	30.3+6.0s
[78400/80000]	[MSE: 0.0000449777]	30.2+6.0s
[80000/80000]	[MSE: 0.0000449652]	30.2+6.0s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.485 (Best: 30.513 @self.epoch 83)
Forward: 195.52s

Saving...
Total: 195.79s

[Epoch 84]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000442491]	31.6+6.3s
[3200/80000]	[MSE: 0.0000439525]	31.8+6.0s
[4800/80000]	[MSE: 0.0000442379]	30.9+6.0s
[6400/80000]	[MSE: 0.0000447744]	30.3+6.0s
[8000/80000]	[MSE: 0.0000448317]	30.3+6.0s
[9600/80000]	[MSE: 0.0000451210]	30.7+6.1s
[11200/80000]	[MSE: 0.0000451884]	30.8+6.1s
[12800/80000]	[MSE: 0.0000450237]	30.6+6.2s
[14400/80000]	[MSE: 0.0000449770]	30.7+6.2s
[16000/80000]	[MSE: 0.0000448259]	30.7+6.2s
[17600/80000]	[MSE: 0.0000448505]	30.8+6.2s
[19200/80000]	[MSE: 0.0000450098]	31.0+6.2s
[20800/80000]	[MSE: 0.0000449243]	31.5+6.1s
[22400/80000]	[MSE: 0.0000448050]	30.5+6.2s
[24000/80000]	[MSE: 0.0000447456]	30.2+6.1s
[25600/80000]	[MSE: 0.0000447797]	30.3+6.0s
[27200/80000]	[MSE: 0.0000448195]	30.3+6.0s
[28800/80000]	[MSE: 0.0000448292]	31.6+6.0s
[30400/80000]	[MSE: 0.0000449523]	30.9+6.0s
[32000/80000]	[MSE: 0.0000449823]	30.2+6.0s
[33600/80000]	[MSE: 0.0000449486]	30.1+6.0s
[35200/80000]	[MSE: 0.0000448512]	30.1+6.0s
[36800/80000]	[MSE: 0.0000448328]	30.3+6.0s
[38400/80000]	[MSE: 0.0000449269]	30.3+6.0s
[40000/80000]	[MSE: 0.0000449245]	30.2+6.0s
[41600/80000]	[MSE: 0.0000449683]	30.3+6.0s
[43200/80000]	[MSE: 0.0000449631]	30.2+6.0s
[44800/80000]	[MSE: 0.0000449480]	30.2+6.0s
[46400/80000]	[MSE: 0.0000449426]	30.4+5.9s
[48000/80000]	[MSE: 0.0000450102]	30.2+6.0s
[49600/80000]	[MSE: 0.0000450109]	30.2+6.1s
[51200/80000]	[MSE: 0.0000450182]	30.8+6.2s
[52800/80000]	[MSE: 0.0000449872]	30.7+6.1s
[54400/80000]	[MSE: 0.0000449681]	30.6+6.2s
[56000/80000]	[MSE: 0.0000449553]	30.6+6.2s
[57600/80000]	[MSE: 0.0000450071]	31.8+6.1s
[59200/80000]	[MSE: 0.0000450608]	32.2+6.1s
[60800/80000]	[MSE: 0.0000450280]	31.7+6.1s
[62400/80000]	[MSE: 0.0000450022]	32.2+6.3s
[64000/80000]	[MSE: 0.0000450023]	30.7+6.1s
[65600/80000]	[MSE: 0.0000449901]	30.7+6.2s
[67200/80000]	[MSE: 0.0000450106]	30.0+6.0s
[68800/80000]	[MSE: 0.0000449930]	30.1+6.0s
[70400/80000]	[MSE: 0.0000449884]	30.3+6.1s
[72000/80000]	[MSE: 0.0000449576]	30.3+6.1s
[73600/80000]	[MSE: 0.0000449866]	30.3+6.1s
[75200/80000]	[MSE: 0.0000449489]	30.3+6.2s
[76800/80000]	[MSE: 0.0000449509]	30.3+6.1s
[78400/80000]	[MSE: 0.0000449305]	30.3+6.2s
[80000/80000]	[MSE: 0.0000449480]	30.4+6.1s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.517 (Best: 30.517 @self.epoch 85)
Forward: 188.58s

Saving...
Total: 188.83s

[Epoch 85]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000443280]	30.6+6.4s
[3200/80000]	[MSE: 0.0000458690]	30.7+6.1s
[4800/80000]	[MSE: 0.0000459837]	32.0+6.0s
[6400/80000]	[MSE: 0.0000460504]	31.0+6.2s
[8000/80000]	[MSE: 0.0000457063]	30.5+6.1s
[9600/80000]	[MSE: 0.0000459309]	30.8+6.1s
[11200/80000]	[MSE: 0.0000455838]	31.8+6.1s
[12800/80000]	[MSE: 0.0000453503]	32.0+6.2s
[14400/80000]	[MSE: 0.0000451217]	31.8+6.2s
[16000/80000]	[MSE: 0.0000449643]	31.7+6.0s
[17600/80000]	[MSE: 0.0000449816]	30.5+6.0s
[19200/80000]	[MSE: 0.0000450858]	30.1+6.0s
[20800/80000]	[MSE: 0.0000451677]	30.4+6.1s
[22400/80000]	[MSE: 0.0000452165]	30.1+6.0s
[24000/80000]	[MSE: 0.0000451047]	29.9+6.1s
[25600/80000]	[MSE: 0.0000450255]	30.6+6.1s
[27200/80000]	[MSE: 0.0000450682]	31.8+6.1s
[28800/80000]	[MSE: 0.0000450906]	30.4+5.9s
[30400/80000]	[MSE: 0.0000450653]	30.1+5.9s
[32000/80000]	[MSE: 0.0000451083]	30.4+6.0s
[33600/80000]	[MSE: 0.0000450190]	30.4+6.0s
[35200/80000]	[MSE: 0.0000450969]	30.1+6.0s
[36800/80000]	[MSE: 0.0000450719]	30.8+6.0s
[38400/80000]	[MSE: 0.0000451466]	31.8+6.1s
[40000/80000]	[MSE: 0.0000450904]	32.0+6.1s
[41600/80000]	[MSE: 0.0000451365]	32.1+6.3s
[43200/80000]	[MSE: 0.0000451295]	30.8+6.1s
[44800/80000]	[MSE: 0.0000451008]	31.6+6.2s
[46400/80000]	[MSE: 0.0000450815]	31.2+6.2s
[48000/80000]	[MSE: 0.0000450733]	31.3+6.2s
[49600/80000]	[MSE: 0.0000450682]	31.2+6.1s
[51200/80000]	[MSE: 0.0000450480]	30.7+6.1s
[52800/80000]	[MSE: 0.0000449818]	30.7+6.2s
[54400/80000]	[MSE: 0.0000450190]	30.6+6.1s
[56000/80000]	[MSE: 0.0000450256]	30.5+6.2s
[57600/80000]	[MSE: 0.0000450224]	30.3+6.0s
[59200/80000]	[MSE: 0.0000449691]	29.9+6.2s
[60800/80000]	[MSE: 0.0000449695]	30.3+6.2s
[62400/80000]	[MSE: 0.0000449587]	30.2+6.0s
[64000/80000]	[MSE: 0.0000450053]	30.0+6.1s
[65600/80000]	[MSE: 0.0000450127]	30.2+6.3s
[67200/80000]	[MSE: 0.0000450100]	30.3+6.3s
[68800/80000]	[MSE: 0.0000450175]	30.2+6.1s
[70400/80000]	[MSE: 0.0000450070]	30.2+6.1s
[72000/80000]	[MSE: 0.0000450309]	30.2+6.2s
[73600/80000]	[MSE: 0.0000450492]	30.3+6.2s
[75200/80000]	[MSE: 0.0000450472]	30.3+6.1s
[76800/80000]	[MSE: 0.0000450141]	30.1+6.1s
[78400/80000]	[MSE: 0.0000450212]	30.2+6.1s
[80000/80000]	[MSE: 0.0000450231]	30.2+6.2s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.515 (Best: 30.517 @self.epoch 85)
Forward: 191.16s

Saving...
Total: 191.42s

[Epoch 86]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000445731]	30.7+6.3s
[3200/80000]	[MSE: 0.0000450612]	30.7+6.0s
[4800/80000]	[MSE: 0.0000444783]	30.6+5.9s
[6400/80000]	[MSE: 0.0000446667]	30.8+6.1s
[8000/80000]	[MSE: 0.0000449109]	31.7+6.0s
[9600/80000]	[MSE: 0.0000449525]	31.5+6.1s
[11200/80000]	[MSE: 0.0000449175]	31.7+6.0s
[12800/80000]	[MSE: 0.0000450899]	30.5+6.1s
[14400/80000]	[MSE: 0.0000450465]	30.5+6.1s
[16000/80000]	[MSE: 0.0000450412]	30.2+6.0s
[17600/80000]	[MSE: 0.0000453090]	30.4+6.2s
[19200/80000]	[MSE: 0.0000451977]	30.5+6.2s
[20800/80000]	[MSE: 0.0000452913]	31.8+6.1s
[22400/80000]	[MSE: 0.0000452388]	31.8+6.1s
[24000/80000]	[MSE: 0.0000451917]	31.7+6.0s
[25600/80000]	[MSE: 0.0000451028]	31.7+6.0s
[27200/80000]	[MSE: 0.0000450402]	30.3+6.0s
[28800/80000]	[MSE: 0.0000450212]	30.9+6.1s
[30400/80000]	[MSE: 0.0000450121]	30.8+6.2s
[32000/80000]	[MSE: 0.0000450689]	31.7+6.4s
[33600/80000]	[MSE: 0.0000450196]	32.0+6.2s
[35200/80000]	[MSE: 0.0000450428]	32.1+6.2s
[36800/80000]	[MSE: 0.0000450500]	31.7+6.1s
[38400/80000]	[MSE: 0.0000450497]	32.2+6.2s
[40000/80000]	[MSE: 0.0000450989]	31.5+6.2s
[41600/80000]	[MSE: 0.0000451169]	30.8+6.2s
[43200/80000]	[MSE: 0.0000451216]	30.8+6.1s
[44800/80000]	[MSE: 0.0000451198]	30.7+6.1s
[46400/80000]	[MSE: 0.0000451129]	30.3+6.1s
[48000/80000]	[MSE: 0.0000450953]	30.3+6.0s
[49600/80000]	[MSE: 0.0000450864]	30.4+5.9s
[51200/80000]	[MSE: 0.0000450537]	30.3+6.0s
[52800/80000]	[MSE: 0.0000450614]	30.2+6.1s
[54400/80000]	[MSE: 0.0000450509]	30.3+6.1s
[56000/80000]	[MSE: 0.0000450455]	30.4+6.1s
[57600/80000]	[MSE: 0.0000450968]	30.1+6.2s
[59200/80000]	[MSE: 0.0000451272]	30.3+6.2s
[60800/80000]	[MSE: 0.0000451107]	30.2+6.0s
[62400/80000]	[MSE: 0.0000450985]	30.1+6.0s
[64000/80000]	[MSE: 0.0000451354]	30.3+6.1s
[65600/80000]	[MSE: 0.0000450888]	30.5+6.1s
[67200/80000]	[MSE: 0.0000451023]	30.4+6.1s
[68800/80000]	[MSE: 0.0000451044]	30.3+6.2s
[70400/80000]	[MSE: 0.0000451117]	30.3+6.2s
[72000/80000]	[MSE: 0.0000450546]	30.7+6.0s
[73600/80000]	[MSE: 0.0000450003]	30.7+6.1s
[75200/80000]	[MSE: 0.0000450331]	31.1+6.1s
[76800/80000]	[MSE: 0.0000450267]	31.1+6.2s
[78400/80000]	[MSE: 0.0000449960]	30.7+6.2s
[80000/80000]	[MSE: 0.0000450434]	30.8+6.4s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.441 (Best: 30.517 @self.epoch 85)
Forward: 193.57s

Saving...
Total: 193.80s

[Epoch 87]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000469669]	30.0+6.1s
[3200/80000]	[MSE: 0.0000457689]	30.2+6.0s
[4800/80000]	[MSE: 0.0000450925]	30.3+6.0s
[6400/80000]	[MSE: 0.0000452772]	30.3+6.0s
[8000/80000]	[MSE: 0.0000453699]	30.1+6.0s
[9600/80000]	[MSE: 0.0000454155]	30.2+6.0s
[11200/80000]	[MSE: 0.0000456300]	30.3+5.9s
[12800/80000]	[MSE: 0.0000454191]	30.3+5.9s
[14400/80000]	[MSE: 0.0000452059]	30.3+6.0s
[16000/80000]	[MSE: 0.0000450860]	30.1+6.0s
[17600/80000]	[MSE: 0.0000450420]	30.2+6.0s
[19200/80000]	[MSE: 0.0000450840]	30.1+6.0s
[20800/80000]	[MSE: 0.0000452060]	30.7+6.2s
[22400/80000]	[MSE: 0.0000450614]	31.5+6.1s
[24000/80000]	[MSE: 0.0000449983]	31.3+6.1s
[25600/80000]	[MSE: 0.0000449765]	30.8+6.1s
[27200/80000]	[MSE: 0.0000449524]	30.8+6.1s
[28800/80000]	[MSE: 0.0000449986]	31.7+6.2s
[30400/80000]	[MSE: 0.0000449739]	32.2+6.2s
[32000/80000]	[MSE: 0.0000449387]	32.2+6.2s
[33600/80000]	[MSE: 0.0000449377]	32.2+6.1s
[35200/80000]	[MSE: 0.0000448524]	32.0+6.3s
[36800/80000]	[MSE: 0.0000448131]	31.8+6.3s
[38400/80000]	[MSE: 0.0000447154]	31.8+6.3s
[40000/80000]	[MSE: 0.0000447503]	31.8+6.2s
[41600/80000]	[MSE: 0.0000448000]	31.8+6.2s
[43200/80000]	[MSE: 0.0000448612]	31.7+6.3s
[44800/80000]	[MSE: 0.0000449040]	30.5+6.1s
[46400/80000]	[MSE: 0.0000448586]	30.2+5.9s
[48000/80000]	[MSE: 0.0000449690]	30.7+6.1s
[49600/80000]	[MSE: 0.0000449885]	30.2+6.0s
[51200/80000]	[MSE: 0.0000449878]	30.2+6.0s
[52800/80000]	[MSE: 0.0000449589]	30.3+6.0s
[54400/80000]	[MSE: 0.0000449679]	30.2+6.0s
[56000/80000]	[MSE: 0.0000449708]	30.1+6.0s
[57600/80000]	[MSE: 0.0000450051]	30.3+6.0s
[59200/80000]	[MSE: 0.0000449936]	30.5+6.0s
[60800/80000]	[MSE: 0.0000449994]	31.7+6.0s
[62400/80000]	[MSE: 0.0000450083]	32.0+6.2s
[64000/80000]	[MSE: 0.0000450192]	30.8+6.2s
[65600/80000]	[MSE: 0.0000450411]	32.1+6.2s
[67200/80000]	[MSE: 0.0000450654]	32.2+6.2s
[68800/80000]	[MSE: 0.0000450456]	31.5+6.1s
[70400/80000]	[MSE: 0.0000450124]	31.8+6.2s
[72000/80000]	[MSE: 0.0000450294]	31.9+6.1s
[73600/80000]	[MSE: 0.0000450318]	30.8+6.2s
[75200/80000]	[MSE: 0.0000450302]	30.6+6.2s
[76800/80000]	[MSE: 0.0000450438]	30.7+6.1s
[78400/80000]	[MSE: 0.0000450288]	30.2+6.2s
[80000/80000]	[MSE: 0.0000449946]	30.4+6.3s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.475 (Best: 30.517 @self.epoch 85)
Forward: 190.58s

Saving...
Total: 190.81s

[Epoch 88]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000442066]	30.3+6.3s
[3200/80000]	[MSE: 0.0000448342]	30.2+6.1s
[4800/80000]	[MSE: 0.0000448457]	30.3+6.2s
[6400/80000]	[MSE: 0.0000451361]	30.3+6.1s
[8000/80000]	[MSE: 0.0000451491]	30.5+6.1s
[9600/80000]	[MSE: 0.0000452777]	30.5+6.1s
[11200/80000]	[MSE: 0.0000450308]	30.8+6.2s
[12800/80000]	[MSE: 0.0000450848]	30.8+6.2s
[14400/80000]	[MSE: 0.0000450863]	30.7+6.2s
[16000/80000]	[MSE: 0.0000451745]	30.7+6.1s
[17600/80000]	[MSE: 0.0000451460]	30.8+6.1s
[19200/80000]	[MSE: 0.0000452005]	30.6+6.2s
[20800/80000]	[MSE: 0.0000451838]	32.1+6.2s
[22400/80000]	[MSE: 0.0000451919]	31.9+6.2s
[24000/80000]	[MSE: 0.0000452147]	32.2+6.2s
[25600/80000]	[MSE: 0.0000450893]	31.0+6.1s
[27200/80000]	[MSE: 0.0000449644]	30.2+6.0s
[28800/80000]	[MSE: 0.0000449929]	30.3+6.1s
[30400/80000]	[MSE: 0.0000448861]	30.3+6.1s
[32000/80000]	[MSE: 0.0000448798]	30.3+6.1s
[33600/80000]	[MSE: 0.0000448516]	30.3+6.1s
[35200/80000]	[MSE: 0.0000448333]	30.2+6.2s
[36800/80000]	[MSE: 0.0000449552]	30.3+6.1s
[38400/80000]	[MSE: 0.0000449671]	30.3+6.2s
[40000/80000]	[MSE: 0.0000449992]	30.2+6.2s
[41600/80000]	[MSE: 0.0000449694]	30.3+6.2s
[43200/80000]	[MSE: 0.0000449759]	30.4+6.1s
[44800/80000]	[MSE: 0.0000449884]	30.2+6.2s
[46400/80000]	[MSE: 0.0000449639]	30.3+6.1s
[48000/80000]	[MSE: 0.0000449752]	30.5+6.1s
[49600/80000]	[MSE: 0.0000449335]	30.5+6.0s
[51200/80000]	[MSE: 0.0000449692]	32.0+6.0s
[52800/80000]	[MSE: 0.0000449960]	32.2+6.1s
[54400/80000]	[MSE: 0.0000450051]	32.0+6.3s
[56000/80000]	[MSE: 0.0000449647]	32.0+6.2s
[57600/80000]	[MSE: 0.0000449681]	32.2+6.1s
[59200/80000]	[MSE: 0.0000449701]	32.2+6.2s
[60800/80000]	[MSE: 0.0000450156]	32.2+6.1s
[62400/80000]	[MSE: 0.0000449744]	32.1+6.1s
[64000/80000]	[MSE: 0.0000449657]	32.2+6.2s
[65600/80000]	[MSE: 0.0000449731]	32.1+6.3s
[67200/80000]	[MSE: 0.0000449448]	31.4+6.2s
[68800/80000]	[MSE: 0.0000449281]	31.6+6.1s
[70400/80000]	[MSE: 0.0000449239]	31.6+6.3s
[72000/80000]	[MSE: 0.0000449359]	31.1+6.2s
[73600/80000]	[MSE: 0.0000449552]	31.2+6.3s
[75200/80000]	[MSE: 0.0000449889]	31.5+6.3s
[76800/80000]	[MSE: 0.0000449908]	31.4+6.3s
[78400/80000]	[MSE: 0.0000450222]	31.7+6.3s
[80000/80000]	[MSE: 0.0000450341]	31.7+6.2s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.494 (Best: 30.517 @self.epoch 85)
Forward: 193.69s

Saving...
Total: 193.93s

[Epoch 89]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000451348]	30.7+6.4s
[3200/80000]	[MSE: 0.0000441868]	30.7+6.3s
[4800/80000]	[MSE: 0.0000447331]	30.7+6.3s
[6400/80000]	[MSE: 0.0000445133]	30.4+6.3s
[8000/80000]	[MSE: 0.0000447218]	30.8+6.1s
[9600/80000]	[MSE: 0.0000446116]	30.9+6.1s
[11200/80000]	[MSE: 0.0000447892]	31.4+6.2s
[12800/80000]	[MSE: 0.0000450411]	32.2+6.2s
[14400/80000]	[MSE: 0.0000449628]	32.1+6.1s
[16000/80000]	[MSE: 0.0000448360]	31.8+6.0s
[17600/80000]	[MSE: 0.0000448481]	31.6+6.0s
[19200/80000]	[MSE: 0.0000449872]	31.7+6.0s
[20800/80000]	[MSE: 0.0000450057]	31.0+6.0s
[22400/80000]	[MSE: 0.0000450431]	31.7+6.2s
[24000/80000]	[MSE: 0.0000450384]	31.8+6.3s
[25600/80000]	[MSE: 0.0000449581]	31.6+6.4s
[27200/80000]	[MSE: 0.0000448180]	31.7+6.3s
[28800/80000]	[MSE: 0.0000448443]	31.7+6.3s
[30400/80000]	[MSE: 0.0000449024]	31.8+6.2s
[32000/80000]	[MSE: 0.0000449570]	30.9+6.1s
[33600/80000]	[MSE: 0.0000450145]	31.1+6.2s
[35200/80000]	[MSE: 0.0000449752]	31.8+6.1s
[36800/80000]	[MSE: 0.0000449614]	31.7+6.1s
[38400/80000]	[MSE: 0.0000449589]	31.8+6.0s
[40000/80000]	[MSE: 0.0000449787]	30.9+6.0s
[41600/80000]	[MSE: 0.0000449788]	32.2+6.3s
[43200/80000]	[MSE: 0.0000449666]	32.1+6.2s
[44800/80000]	[MSE: 0.0000450413]	32.1+6.3s
[46400/80000]	[MSE: 0.0000450243]	32.1+6.3s
[48000/80000]	[MSE: 0.0000450823]	31.9+6.2s
[49600/80000]	[MSE: 0.0000451362]	32.2+6.2s
[51200/80000]	[MSE: 0.0000450858]	32.2+6.2s
[52800/80000]	[MSE: 0.0000450621]	32.1+6.2s
[54400/80000]	[MSE: 0.0000450221]	31.8+6.2s
[56000/80000]	[MSE: 0.0000450838]	31.9+6.2s
[57600/80000]	[MSE: 0.0000451084]	30.3+6.2s
[59200/80000]	[MSE: 0.0000450126]	30.2+6.1s
[60800/80000]	[MSE: 0.0000449813]	30.1+6.1s
[62400/80000]	[MSE: 0.0000449947]	30.2+6.0s
[64000/80000]	[MSE: 0.0000450110]	30.0+6.1s
[65600/80000]	[MSE: 0.0000450194]	30.2+6.0s
[67200/80000]	[MSE: 0.0000450577]	30.2+6.0s
[68800/80000]	[MSE: 0.0000450361]	30.2+6.1s
[70400/80000]	[MSE: 0.0000450552]	29.9+6.1s
[72000/80000]	[MSE: 0.0000450659]	30.0+6.1s
[73600/80000]	[MSE: 0.0000450518]	30.1+6.2s
[75200/80000]	[MSE: 0.0000450380]	30.2+6.2s
[76800/80000]	[MSE: 0.0000450446]	30.3+6.1s
[78400/80000]	[MSE: 0.0000450515]	30.2+6.1s
[80000/80000]	[MSE: 0.0000450628]	30.2+6.0s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.468 (Best: 30.517 @self.epoch 85)
Forward: 191.00s

Saving...
Total: 191.27s

[Epoch 90]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000449707]	32.2+6.3s
[3200/80000]	[MSE: 0.0000453812]	30.8+6.1s
[4800/80000]	[MSE: 0.0000454585]	31.8+6.1s
[6400/80000]	[MSE: 0.0000448668]	31.8+6.0s
[8000/80000]	[MSE: 0.0000450228]	31.6+6.0s
[9600/80000]	[MSE: 0.0000451395]	31.5+6.1s
[11200/80000]	[MSE: 0.0000451222]	31.6+6.2s
[12800/80000]	[MSE: 0.0000450228]	30.0+6.1s
[14400/80000]	[MSE: 0.0000450779]	29.8+6.0s
[16000/80000]	[MSE: 0.0000452943]	30.3+6.1s
[17600/80000]	[MSE: 0.0000451685]	30.5+6.1s
[19200/80000]	[MSE: 0.0000450906]	30.7+6.2s
[20800/80000]	[MSE: 0.0000450639]	31.9+6.1s
[22400/80000]	[MSE: 0.0000451138]	31.7+6.2s
[24000/80000]	[MSE: 0.0000451087]	31.5+6.1s
[25600/80000]	[MSE: 0.0000451061]	31.8+6.1s
[27200/80000]	[MSE: 0.0000451515]	31.8+6.1s
[28800/80000]	[MSE: 0.0000452348]	31.7+6.1s
[30400/80000]	[MSE: 0.0000451737]	31.9+6.2s
[32000/80000]	[MSE: 0.0000451204]	32.1+6.3s
[33600/80000]	[MSE: 0.0000451462]	30.8+6.3s
[35200/80000]	[MSE: 0.0000450742]	30.8+6.3s
[36800/80000]	[MSE: 0.0000450947]	30.8+6.2s
[38400/80000]	[MSE: 0.0000451267]	30.8+6.3s
[40000/80000]	[MSE: 0.0000451516]	30.7+6.3s
[41600/80000]	[MSE: 0.0000451638]	30.8+6.1s
[43200/80000]	[MSE: 0.0000451426]	30.7+6.2s
[44800/80000]	[MSE: 0.0000451090]	30.7+6.1s
[46400/80000]	[MSE: 0.0000451182]	30.4+6.0s
[48000/80000]	[MSE: 0.0000451702]	30.2+6.0s
[49600/80000]	[MSE: 0.0000451671]	30.3+6.0s
[51200/80000]	[MSE: 0.0000451339]	30.2+6.0s
[52800/80000]	[MSE: 0.0000450780]	29.9+6.0s
[54400/80000]	[MSE: 0.0000451287]	30.0+6.0s
[56000/80000]	[MSE: 0.0000451354]	30.1+6.0s
[57600/80000]	[MSE: 0.0000451346]	30.2+6.0s
[59200/80000]	[MSE: 0.0000451350]	30.2+6.0s
[60800/80000]	[MSE: 0.0000451984]	30.2+6.0s
[62400/80000]	[MSE: 0.0000451660]	30.2+6.0s
[64000/80000]	[MSE: 0.0000451385]	30.2+6.0s
[65600/80000]	[MSE: 0.0000451600]	30.3+6.0s
[67200/80000]	[MSE: 0.0000451818]	30.3+6.0s
[68800/80000]	[MSE: 0.0000451795]	30.2+6.0s
[70400/80000]	[MSE: 0.0000452196]	29.9+5.9s
[72000/80000]	[MSE: 0.0000452139]	31.3+5.9s
[73600/80000]	[MSE: 0.0000452109]	32.2+6.1s
[75200/80000]	[MSE: 0.0000452375]	32.1+6.1s
[76800/80000]	[MSE: 0.0000452190]	30.8+6.3s
[78400/80000]	[MSE: 0.0000452010]	30.5+6.1s
[80000/80000]	[MSE: 0.0000452114]	31.4+6.1s

Evaluation:
[DenoiseColorSet68 x1]	PSNR: 30.484 (Best: 30.517 @self.epoch 85)
Forward: 190.07s

Saving...
Total: 190.28s

[Epoch 91]	Learning rate: 1.00e-4
[1600/80000]	[MSE: 0.0000461884]	30.0+6.1s
[3200/80000]	[MSE: 0.0000458753]	31.6+6.0s
[4800/80000]	[MSE: 0.0000457309]	31.7+6.0s
[6400/80000]	[MSE: 0.0000454223]	31.8+6.0s
[8000/80000]	[MSE: 0.0000452812]	32.0+6.0s
[9600/80000]	[MSE: 0.0000452606]	31.5+6.0s
[11200/80000]	[MSE: 0.0000451620]	31.9+6.0s
[12800/80000]	[MSE: 0.0000453443]	31.4+6.0s
[14400/80000]	[MSE: 0.0000452370]	31.7+6.0s
[16000/80000]	[MSE: 0.0000451803]	31.6+6.0s
[17600/80000]	[MSE: 0.0000451731]	30.3+6.0s
